user_a,user_b,log_retweet
BriteEyes8,1rotc2,0.6931471805599453
BriteEyes8,marylene58,0.6931471805599453
BriteEyes8,PatPenn2,0.6931471805599453
BriteEyes8,Angelaisawake,0.6931471805599453
BriteEyes8,Jessejackie501,0.6931471805599453
BriteEyes8,walkawayAUS,0.6931471805599453
Mike_Pence,lupash8,0.6931471805599453
lupash8,1rotc2,0.6931471805599453
lupash8,marylene58,0.6931471805599453
lupash8,PatPenn2,0.6931471805599453
lupash8,Angelaisawake,0.6931471805599453
lupash8,Jessejackie501,0.6931471805599453
lupash8,walkawayAUS,0.6931471805599453
Mike_Pence,1rotc2,0.6931471805599453
1rotc2,marylene58,0.6931471805599453
1rotc2,PatPenn2,0.6931471805599453
1rotc2,Angelaisawake,0.6931471805599453
1rotc2,Jessejackie501,0.6931471805599453
1rotc2,walkawayAUS,0.6931471805599453
Mike_Pence,marylene58,0.6931471805599453
marylene58,PatPenn2,0.6931471805599453
marylene58,Angelaisawake,0.6931471805599453
marylene58,Jessejackie501,0.6931471805599453
marylene58,walkawayAUS,0.6931471805599453
Mike_Pence,PatPenn2,0.6931471805599453
PatPenn2,Angelaisawake,0.6931471805599453
PatPenn2,Jessejackie501,0.6931471805599453
PatPenn2,walkawayAUS,0.6931471805599453
Mike_Pence,Angelaisawake,0.6931471805599453
Angelaisawake,Jessejackie501,0.6931471805599453
Angelaisawake,walkawayAUS,0.6931471805599453
Mike_Pence,Jessejackie501,0.6931471805599453
Jessejackie501,walkawayAUS,0.6931471805599453
Mike_Pence,walkawayAUS,0.6931471805599453
Mike_Pence,PricUnckle,0.0
PricUnckle,Mike_Pence,0.0
PricUnckle,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,Mike_Charles,0.0
Mike_Charles,Mike_Pence,0.0
Mike_Charles,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,brithume,4.882801922586371
Mike_Pence,JulieMcElwee4,0.0
JulieMcElwee4,ClarkeRules,0.0
JulieMcElwee4,Mike_Pence,0.0
JulieMcElwee4,millermeeks,0.0
Mike_Pence,ClarkeRules,0.0
ClarkeRules,Mike_Pence,0.0
ClarkeRules,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,brithume,4.882801922586371
Mike_Pence,lifesagame,0.0
lifesagame,Mike_Pence,0.0
lifesagame,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,moderateinga,0.0
moderateinga,Mike_Pence,0.0
moderateinga,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,jamespakele,0.0
jamespakele,Mike_Pence,0.0
jamespakele,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,brithume,4.882801922586371
Mike_Pence,Snuffle75556764,0.0
Snuffle75556764,Mike_Pence,0.0
Snuffle75556764,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,LAS_HudsonsGma,1.6094379124341003
LAS_HudsonsGma,Mike_Pence,1.6094379124341003
LAS_HudsonsGma,millermeeks,1.6094379124341003
Mike_Pence,Mike_Pence,1.6094379124341003
Mike_Pence,millermeeks,1.6094379124341003
Mike_Pence,millermeeks,1.6094379124341003
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,SAWynne1,0.0
Mike_Pence,RadioFreeTom,0.0
RadioFreeTom,FoxNews,0.0
Mike_Pence,FoxNews,0.0
Mike_Pence,Mike_Charles,0.0
Mike_Charles,Mike_Pence,0.0
Mike_Charles,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,AsemotaJoshua3,0.0
AsemotaJoshua3,Mike_Pence,0.0
AsemotaJoshua3,millermeeks,0.0
Mike_Pence,Mike_Pence,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,millermeeks,0.0
Mike_Pence,ElSrdelTaco,1.3862943611198906
ElSrdelTaco,Mike_Pence,1.3862943611198906
ElSrdelTaco,millermeeks,1.3862943611198906
Mike_Pence,Mike_Pence,1.3862943611198906
