user_a,user_b,log_retweet
RepAdamSchiff,sebastianbach,0.0
RepAdamSchiff,sebastianbach,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,pattydenke,0.0
RepAdamSchiff,pattydenke,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,SmithVeritas,0.0
RepAdamSchiff,SmithVeritas,0.0
RepAdamSchiff,clsims77,0.0
clsims77,RealEricCarmen,0.0
clsims77,RepAdamSchiff,0.0
clsims77,SpeakerPelosi,0.0
clsims77,realDonaldTrump,0.0
RepAdamSchiff,RealEricCarmen,0.0
RealEricCarmen,RepAdamSchiff,0.0
RealEricCarmen,SpeakerPelosi,0.0
RealEricCarmen,realDonaldTrump,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,SpeakerPelosi,0.0
RepAdamSchiff,realDonaldTrump,0.0
RepAdamSchiff,SpeakerPelosi,0.0
SpeakerPelosi,realDonaldTrump,0.0
RepAdamSchiff,realDonaldTrump,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,JimmyOneMore,0.0
JimmyOneMore,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,MinnieSaer,0.0
MinnieSaer,Lonewolf0161,0.0
MinnieSaer,MannyPinckney,0.0
MinnieSaer,stormcoinc,0.0
MinnieSaer,RepAdamSchiff,0.0
RepAdamSchiff,Lonewolf0161,0.0
Lonewolf0161,MannyPinckney,0.0
Lonewolf0161,stormcoinc,0.0
Lonewolf0161,RepAdamSchiff,0.0
RepAdamSchiff,MannyPinckney,0.0
MannyPinckney,stormcoinc,0.0
MannyPinckney,RepAdamSchiff,0.0
RepAdamSchiff,stormcoinc,0.0
stormcoinc,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,Sen_JoeManchin,0.0
RepAdamSchiff,Sen_JoeManchin,0.0
RepAdamSchiff,rockchics,0.6931471805599453
rockchics,sandibachom,0.6931471805599453
rockchics,60Minutes,0.6931471805599453
rockchics,KamalaHarris,0.6931471805599453
rockchics,VP,0.6931471805599453
rockchics,TeamPelosi,0.6931471805599453
rockchics,SpeakerPelosi,0.6931471805599453
rockchics,RepAdamSchiff,0.6931471805599453
rockchics,POTUS,0.6931471805599453
rockchics,JoeBiden,0.6931471805599453
rockchics,SenWhitehouse,0.6931471805599453
rockchics,tedlieu,0.6931471805599453
RepAdamSchiff,sandibachom,0.6931471805599453
sandibachom,60Minutes,0.6931471805599453
sandibachom,KamalaHarris,0.6931471805599453
sandibachom,VP,0.6931471805599453
sandibachom,TeamPelosi,0.6931471805599453
sandibachom,SpeakerPelosi,0.6931471805599453
sandibachom,RepAdamSchiff,0.6931471805599453
sandibachom,POTUS,0.6931471805599453
sandibachom,JoeBiden,0.6931471805599453
sandibachom,SenWhitehouse,0.6931471805599453
sandibachom,tedlieu,0.6931471805599453
RepAdamSchiff,60Minutes,0.6931471805599453
60Minutes,KamalaHarris,0.6931471805599453
60Minutes,VP,0.6931471805599453
60Minutes,TeamPelosi,0.6931471805599453
60Minutes,SpeakerPelosi,0.6931471805599453
60Minutes,RepAdamSchiff,0.6931471805599453
60Minutes,POTUS,0.6931471805599453
60Minutes,JoeBiden,0.6931471805599453
60Minutes,SenWhitehouse,0.6931471805599453
60Minutes,tedlieu,0.6931471805599453
RepAdamSchiff,KamalaHarris,0.6931471805599453
KamalaHarris,VP,0.6931471805599453
KamalaHarris,TeamPelosi,0.6931471805599453
KamalaHarris,SpeakerPelosi,0.6931471805599453
KamalaHarris,RepAdamSchiff,0.6931471805599453
KamalaHarris,POTUS,0.6931471805599453
KamalaHarris,JoeBiden,0.6931471805599453
KamalaHarris,SenWhitehouse,0.6931471805599453
KamalaHarris,tedlieu,0.6931471805599453
RepAdamSchiff,VP,0.6931471805599453
VP,TeamPelosi,0.6931471805599453
VP,SpeakerPelosi,0.6931471805599453
VP,RepAdamSchiff,0.6931471805599453
VP,POTUS,0.6931471805599453
VP,JoeBiden,0.6931471805599453
VP,SenWhitehouse,0.6931471805599453
VP,tedlieu,0.6931471805599453
RepAdamSchiff,TeamPelosi,0.6931471805599453
TeamPelosi,SpeakerPelosi,0.6931471805599453
TeamPelosi,RepAdamSchiff,0.6931471805599453
TeamPelosi,POTUS,0.6931471805599453
TeamPelosi,JoeBiden,0.6931471805599453
TeamPelosi,SenWhitehouse,0.6931471805599453
TeamPelosi,tedlieu,0.6931471805599453
RepAdamSchiff,SpeakerPelosi,0.6931471805599453
SpeakerPelosi,RepAdamSchiff,0.6931471805599453
SpeakerPelosi,POTUS,0.6931471805599453
SpeakerPelosi,JoeBiden,0.6931471805599453
SpeakerPelosi,SenWhitehouse,0.6931471805599453
SpeakerPelosi,tedlieu,0.6931471805599453
RepAdamSchiff,RepAdamSchiff,0.6931471805599453
RepAdamSchiff,POTUS,0.6931471805599453
RepAdamSchiff,JoeBiden,0.6931471805599453
RepAdamSchiff,SenWhitehouse,0.6931471805599453
RepAdamSchiff,tedlieu,0.6931471805599453
RepAdamSchiff,POTUS,0.6931471805599453
POTUS,JoeBiden,0.6931471805599453
POTUS,SenWhitehouse,0.6931471805599453
POTUS,tedlieu,0.6931471805599453
RepAdamSchiff,JoeBiden,0.6931471805599453
JoeBiden,SenWhitehouse,0.6931471805599453
JoeBiden,tedlieu,0.6931471805599453
RepAdamSchiff,SenWhitehouse,0.6931471805599453
SenWhitehouse,tedlieu,0.6931471805599453
RepAdamSchiff,tedlieu,0.6931471805599453
RepAdamSchiff,Lonewolf0161,0.0
Lonewolf0161,MannyPinckney,0.0
Lonewolf0161,stormcoinc,0.0
Lonewolf0161,RepAdamSchiff,0.0
RepAdamSchiff,MannyPinckney,0.0
MannyPinckney,stormcoinc,0.0
MannyPinckney,RepAdamSchiff,0.0
RepAdamSchiff,stormcoinc,0.0
stormcoinc,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,NRA,0.0
RepAdamSchiff,NRA,0.0
RepAdamSchiff,NRA,0.0
NRA,NRA,0.0
RepAdamSchiff,NRA,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,ARAMAC_DC,2.772588722239781
ARAMAC_DC,RepAdamSchiff,2.772588722239781
ARAMAC_DC,hrw,2.772588722239781
RepAdamSchiff,RepAdamSchiff,2.772588722239781
RepAdamSchiff,hrw,2.772588722239781
RepAdamSchiff,hrw,2.772588722239781
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,JoeBiden,0.0
JoeBiden,KamalaHarris,0.0
RepAdamSchiff,KamalaHarris,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,6.990256500493881
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,AdamSchiff,0.0
AdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,Marc_crescendo,0.0
Marc_crescendo,RegularDude975,0.0
Marc_crescendo,CathyGraphics2,0.0
Marc_crescendo,RepAdamSchiff,0.0
RepAdamSchiff,RegularDude975,0.0
RegularDude975,CathyGraphics2,0.0
RegularDude975,RepAdamSchiff,0.0
RepAdamSchiff,CathyGraphics2,0.0
CathyGraphics2,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,Joanna_Resists,0.0
RepAdamSchiff,Joanna_Resists,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,sandibachom,0.6931471805599453
sandibachom,60Minutes,0.6931471805599453
sandibachom,KamalaHarris,0.6931471805599453
sandibachom,VP,0.6931471805599453
sandibachom,TeamPelosi,0.6931471805599453
sandibachom,SpeakerPelosi,0.6931471805599453
sandibachom,RepAdamSchiff,0.6931471805599453
sandibachom,POTUS,0.6931471805599453
sandibachom,JoeBiden,0.6931471805599453
sandibachom,SenWhitehouse,0.6931471805599453
RepAdamSchiff,60Minutes,0.6931471805599453
60Minutes,KamalaHarris,0.6931471805599453
60Minutes,VP,0.6931471805599453
60Minutes,TeamPelosi,0.6931471805599453
60Minutes,SpeakerPelosi,0.6931471805599453
60Minutes,RepAdamSchiff,0.6931471805599453
60Minutes,POTUS,0.6931471805599453
60Minutes,JoeBiden,0.6931471805599453
60Minutes,SenWhitehouse,0.6931471805599453
RepAdamSchiff,KamalaHarris,0.6931471805599453
KamalaHarris,VP,0.6931471805599453
KamalaHarris,TeamPelosi,0.6931471805599453
KamalaHarris,SpeakerPelosi,0.6931471805599453
KamalaHarris,RepAdamSchiff,0.6931471805599453
KamalaHarris,POTUS,0.6931471805599453
KamalaHarris,JoeBiden,0.6931471805599453
KamalaHarris,SenWhitehouse,0.6931471805599453
RepAdamSchiff,VP,0.6931471805599453
VP,TeamPelosi,0.6931471805599453
VP,SpeakerPelosi,0.6931471805599453
VP,RepAdamSchiff,0.6931471805599453
VP,POTUS,0.6931471805599453
VP,JoeBiden,0.6931471805599453
VP,SenWhitehouse,0.6931471805599453
RepAdamSchiff,TeamPelosi,0.6931471805599453
TeamPelosi,SpeakerPelosi,0.6931471805599453
TeamPelosi,RepAdamSchiff,0.6931471805599453
TeamPelosi,POTUS,0.6931471805599453
TeamPelosi,JoeBiden,0.6931471805599453
TeamPelosi,SenWhitehouse,0.6931471805599453
RepAdamSchiff,SpeakerPelosi,0.6931471805599453
SpeakerPelosi,RepAdamSchiff,0.6931471805599453
SpeakerPelosi,POTUS,0.6931471805599453
SpeakerPelosi,JoeBiden,0.6931471805599453
SpeakerPelosi,SenWhitehouse,0.6931471805599453
RepAdamSchiff,RepAdamSchiff,0.6931471805599453
RepAdamSchiff,POTUS,0.6931471805599453
RepAdamSchiff,JoeBiden,0.6931471805599453
RepAdamSchiff,SenWhitehouse,0.6931471805599453
RepAdamSchiff,POTUS,0.6931471805599453
POTUS,JoeBiden,0.6931471805599453
POTUS,SenWhitehouse,0.6931471805599453
RepAdamSchiff,JoeBiden,0.6931471805599453
JoeBiden,SenWhitehouse,0.6931471805599453
RepAdamSchiff,SenWhitehouse,0.6931471805599453
RepAdamSchiff,scooter1331,0.0
scooter1331,Morrigoon,0.0
scooter1331,RepAdamSchiff,0.0
RepAdamSchiff,Morrigoon,0.0
Morrigoon,RepAdamSchiff,0.0
RepAdamSchiff,RepAdamSchiff,0.0
RepAdamSchiff,KamalaHarris,0.0
KamalaHarris,VP,0.0
KamalaHarris,TeamPelosi,0.0
KamalaHarris,SpeakerPelosi,0.0
KamalaHarris,RepAdamSchiff,0.0
KamalaHarris,POTUS,0.0
KamalaHarris,JoeBiden,0.0
KamalaHarris,SenWhitehouse,0.0
KamalaHarris,tedlieu,0.0
KamalaHarris,amyklobuchar,0.0
