user_a,user_b,log_retweet
POTUS,catsocksjelly,0.0
catsocksjelly,teachcardona,0.0
catsocksjelly,POTUS,0.0
POTUS,teachcardona,0.0
teachcardona,POTUS,0.0
POTUS,POTUS,0.0
POTUS,LeongWaiKitCNA,5.093750200806762
LeongWaiKitCNA,CrphMyanmar,5.093750200806762
POTUS,CrphMyanmar,5.093750200806762
POTUS,RuhleOnMSNBC,5.10594547390058
RuhleOnMSNBC,POTUS,5.10594547390058
POTUS,POTUS,5.10594547390058
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,POTUS,7.286191714702382
POTUS,OpinionatedLab,1.9459101490553132
OpinionatedLab,POTUS,1.9459101490553132
POTUS,POTUS,1.9459101490553132
POTUS,Beti_Golriz,3.091042453358316
Beti_Golriz,USEmbassyTurkey,3.091042453358316
Beti_Golriz,esinclairwebb,3.091042453358316
Beti_Golriz,barisalt,3.091042453358316
Beti_Golriz,budasinan,3.091042453358316
Beti_Golriz,hrw,3.091042453358316
Beti_Golriz,mlsaturkey,3.091042453358316
Beti_Golriz,crdefenders,3.091042453358316
POTUS,USEmbassyTurkey,3.091042453358316
USEmbassyTurkey,esinclairwebb,3.091042453358316
USEmbassyTurkey,barisalt,3.091042453358316
USEmbassyTurkey,budasinan,3.091042453358316
USEmbassyTurkey,hrw,3.091042453358316
USEmbassyTurkey,mlsaturkey,3.091042453358316
USEmbassyTurkey,crdefenders,3.091042453358316
POTUS,esinclairwebb,3.091042453358316
esinclairwebb,barisalt,3.091042453358316
esinclairwebb,budasinan,3.091042453358316
esinclairwebb,hrw,3.091042453358316
esinclairwebb,mlsaturkey,3.091042453358316
esinclairwebb,crdefenders,3.091042453358316
POTUS,barisalt,3.091042453358316
barisalt,budasinan,3.091042453358316
barisalt,hrw,3.091042453358316
barisalt,mlsaturkey,3.091042453358316
barisalt,crdefenders,3.091042453358316
POTUS,budasinan,3.091042453358316
budasinan,hrw,3.091042453358316
budasinan,mlsaturkey,3.091042453358316
budasinan,crdefenders,3.091042453358316
POTUS,hrw,3.091042453358316
hrw,mlsaturkey,3.091042453358316
hrw,crdefenders,3.091042453358316
POTUS,mlsaturkey,3.091042453358316
mlsaturkey,crdefenders,3.091042453358316
POTUS,crdefenders,3.091042453358316
POTUS,jay59543470,0.0
jay59543470,MarkJourneys,0.0
jay59543470,AnglinPrime,0.0
jay59543470,DiegoMedellinR,0.0
jay59543470,cnnbrk,0.0
jay59543470,POTUS,0.0
POTUS,MarkJourneys,0.0
MarkJourneys,AnglinPrime,0.0
MarkJourneys,DiegoMedellinR,0.0
MarkJourneys,cnnbrk,0.0
MarkJourneys,POTUS,0.0
POTUS,AnglinPrime,0.0
AnglinPrime,DiegoMedellinR,0.0
AnglinPrime,cnnbrk,0.0
AnglinPrime,POTUS,0.0
POTUS,DiegoMedellinR,0.0
DiegoMedellinR,cnnbrk,0.0
DiegoMedellinR,POTUS,0.0
POTUS,cnnbrk,0.0
cnnbrk,POTUS,0.0
POTUS,POTUS,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,POTUS,0.0
POTUS,voteblue77,1.0986122886681098
voteblue77,POTUS,1.0986122886681098
voteblue77,JoeBiden,1.0986122886681098
voteblue77,KamalaHarris,1.0986122886681098
voteblue77,SpeakerPelosi,1.0986122886681098
voteblue77,RepCohen,1.0986122886681098
voteblue77,RepAdamSchiff,1.0986122886681098
voteblue77,SenSchumer,1.0986122886681098
POTUS,POTUS,1.0986122886681098
POTUS,JoeBiden,1.0986122886681098
POTUS,KamalaHarris,1.0986122886681098
POTUS,SpeakerPelosi,1.0986122886681098
POTUS,RepCohen,1.0986122886681098
POTUS,RepAdamSchiff,1.0986122886681098
POTUS,SenSchumer,1.0986122886681098
POTUS,JoeBiden,1.0986122886681098
JoeBiden,KamalaHarris,1.0986122886681098
JoeBiden,SpeakerPelosi,1.0986122886681098
JoeBiden,RepCohen,1.0986122886681098
JoeBiden,RepAdamSchiff,1.0986122886681098
JoeBiden,SenSchumer,1.0986122886681098
POTUS,KamalaHarris,1.0986122886681098
KamalaHarris,SpeakerPelosi,1.0986122886681098
KamalaHarris,RepCohen,1.0986122886681098
KamalaHarris,RepAdamSchiff,1.0986122886681098
KamalaHarris,SenSchumer,1.0986122886681098
POTUS,SpeakerPelosi,1.0986122886681098
SpeakerPelosi,RepCohen,1.0986122886681098
SpeakerPelosi,RepAdamSchiff,1.0986122886681098
SpeakerPelosi,SenSchumer,1.0986122886681098
POTUS,RepCohen,1.0986122886681098
RepCohen,RepAdamSchiff,1.0986122886681098
RepCohen,SenSchumer,1.0986122886681098
POTUS,RepAdamSchiff,1.0986122886681098
RepAdamSchiff,SenSchumer,1.0986122886681098
POTUS,SenSchumer,1.0986122886681098
POTUS,zogmed,0.0
zogmed,AzamRicki,0.0
zogmed,ChrisWasson4,0.0
zogmed,JepsieOOC,0.0
zogmed,danielchaitkin,0.0
zogmed,POTUS,0.0
POTUS,AzamRicki,0.0
AzamRicki,ChrisWasson4,0.0
AzamRicki,JepsieOOC,0.0
AzamRicki,danielchaitkin,0.0
AzamRicki,POTUS,0.0
POTUS,ChrisWasson4,0.0
ChrisWasson4,JepsieOOC,0.0
ChrisWasson4,danielchaitkin,0.0
ChrisWasson4,POTUS,0.0
POTUS,JepsieOOC,0.0
JepsieOOC,danielchaitkin,0.0
JepsieOOC,POTUS,0.0
POTUS,danielchaitkin,0.0
danielchaitkin,POTUS,0.0
POTUS,POTUS,0.0
POTUS,mia_pearlman,1.0986122886681098
mia_pearlman,POTUS,1.0986122886681098
mia_pearlman,SecBecerra,1.0986122886681098
POTUS,POTUS,1.0986122886681098
POTUS,SecBecerra,1.0986122886681098
POTUS,SecBecerra,1.0986122886681098
POTUS,sanjeev93882222,0.0
sanjeev93882222,RepZoeLofgren,0.0
sanjeev93882222,HouseDemocrats,0.0
sanjeev93882222,RepSpeier,0.0
sanjeev93882222,nguyen_amanda,0.0
POTUS,RepZoeLofgren,0.0
RepZoeLofgren,HouseDemocrats,0.0
RepZoeLofgren,RepSpeier,0.0
RepZoeLofgren,nguyen_amanda,0.0
POTUS,HouseDemocrats,0.0
HouseDemocrats,RepSpeier,0.0
HouseDemocrats,nguyen_amanda,0.0
POTUS,RepSpeier,0.0
RepSpeier,nguyen_amanda,0.0
POTUS,nguyen_amanda,0.0
POTUS,POTUS,7.547501682814967
POTUS,mayssoso1,0.6931471805599453
mayssoso1,POTUS,0.6931471805599453
POTUS,POTUS,0.6931471805599453
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,yousef85059331,0.6931471805599453
yousef85059331,AP,0.6931471805599453
POTUS,AP,0.6931471805599453
POTUS,Nahalforoutan65,3.4339872044851463
POTUS,Sloths7777,0.0
POTUS,POTUS,7.584773077612199
POTUS,GCBCoalition,4.0943445622221
GCBCoalition,WhiteHouse,4.0943445622221
POTUS,WhiteHouse,4.0943445622221
POTUS,OpinionatedLab,1.9459101490553132
OpinionatedLab,POTUS,1.9459101490553132
POTUS,POTUS,1.9459101490553132
POTUS,POTUS,0.6931471805599453
POTUS,JoeBiden,0.6931471805599453
POTUS,JoeBiden,0.6931471805599453
POTUS,sanjeev93882222,0.0
sanjeev93882222,SenatorMenendez,0.0
sanjeev93882222,RepLindaSanchez,0.0
POTUS,SenatorMenendez,0.0
SenatorMenendez,RepLindaSanchez,0.0
POTUS,RepLindaSanchez,0.0
POTUS,NasimTab,3.4011973816621555
NasimTab,AHeidarinejad,3.4011973816621555
NasimTab,USEmbassyTurkey,3.4011973816621555
NasimTab,USAinUAE,3.4011973816621555
NasimTab,usembarmenia,3.4011973816621555
NasimTab,POTUS,3.4011973816621555
NasimTab,VP,3.4011973816621555
NasimTab,AliMayorkas,3.4011973816621555
NasimTab,SecBlinken,3.4011973816621555
NasimTab,USABehFarsi,3.4011973816621555
NasimTab,StateDept,3.4011973816621555
NasimTab,USCIS,3.4011973816621555
POTUS,AHeidarinejad,3.4011973816621555
AHeidarinejad,USEmbassyTurkey,3.4011973816621555
AHeidarinejad,USAinUAE,3.4011973816621555
AHeidarinejad,usembarmenia,3.4011973816621555
AHeidarinejad,POTUS,3.4011973816621555
AHeidarinejad,VP,3.4011973816621555
AHeidarinejad,AliMayorkas,3.4011973816621555
AHeidarinejad,SecBlinken,3.4011973816621555
AHeidarinejad,USABehFarsi,3.4011973816621555
AHeidarinejad,StateDept,3.4011973816621555
AHeidarinejad,USCIS,3.4011973816621555
POTUS,USEmbassyTurkey,3.4011973816621555
USEmbassyTurkey,USAinUAE,3.4011973816621555
USEmbassyTurkey,usembarmenia,3.4011973816621555
USEmbassyTurkey,POTUS,3.4011973816621555
USEmbassyTurkey,VP,3.4011973816621555
USEmbassyTurkey,AliMayorkas,3.4011973816621555
USEmbassyTurkey,SecBlinken,3.4011973816621555
USEmbassyTurkey,USABehFarsi,3.4011973816621555
USEmbassyTurkey,StateDept,3.4011973816621555
USEmbassyTurkey,USCIS,3.4011973816621555
POTUS,USAinUAE,3.4011973816621555
USAinUAE,usembarmenia,3.4011973816621555
USAinUAE,POTUS,3.4011973816621555
USAinUAE,VP,3.4011973816621555
USAinUAE,AliMayorkas,3.4011973816621555
USAinUAE,SecBlinken,3.4011973816621555
USAinUAE,USABehFarsi,3.4011973816621555
USAinUAE,StateDept,3.4011973816621555
USAinUAE,USCIS,3.4011973816621555
POTUS,usembarmenia,3.4011973816621555
usembarmenia,POTUS,3.4011973816621555
usembarmenia,VP,3.4011973816621555
usembarmenia,AliMayorkas,3.4011973816621555
usembarmenia,SecBlinken,3.4011973816621555
usembarmenia,USABehFarsi,3.4011973816621555
usembarmenia,StateDept,3.4011973816621555
usembarmenia,USCIS,3.4011973816621555
POTUS,POTUS,3.4011973816621555
POTUS,VP,3.4011973816621555
POTUS,AliMayorkas,3.4011973816621555
POTUS,SecBlinken,3.4011973816621555
POTUS,USABehFarsi,3.4011973816621555
POTUS,StateDept,3.4011973816621555
POTUS,USCIS,3.4011973816621555
POTUS,VP,3.4011973816621555
VP,AliMayorkas,3.4011973816621555
VP,SecBlinken,3.4011973816621555
VP,USABehFarsi,3.4011973816621555
VP,StateDept,3.4011973816621555
VP,USCIS,3.4011973816621555
POTUS,AliMayorkas,3.4011973816621555
AliMayorkas,SecBlinken,3.4011973816621555
AliMayorkas,USABehFarsi,3.4011973816621555
AliMayorkas,StateDept,3.4011973816621555
AliMayorkas,USCIS,3.4011973816621555
POTUS,SecBlinken,3.4011973816621555
SecBlinken,USABehFarsi,3.4011973816621555
SecBlinken,StateDept,3.4011973816621555
SecBlinken,USCIS,3.4011973816621555
POTUS,USABehFarsi,3.4011973816621555
USABehFarsi,StateDept,3.4011973816621555
USABehFarsi,USCIS,3.4011973816621555
POTUS,StateDept,3.4011973816621555
StateDept,USCIS,3.4011973816621555
POTUS,USCIS,3.4011973816621555
POTUS,RealDaniHensley,0.0
RealDaniHensley,POTUS,0.0
RealDaniHensley,TheDemCoalition,0.0
POTUS,POTUS,0.0
POTUS,TheDemCoalition,0.0
POTUS,TheDemCoalition,0.0
POTUS,POTUS,0.0
POTUS,SecBecerra,0.0
POTUS,SecBecerra,0.0
POTUS,RancidGinger,0.0
POTUS,pennyparker0523,0.0
pennyparker0523,Roozersmom,0.0
pennyparker0523,POTUS,0.0
pennyparker0523,VP,0.0
POTUS,Roozersmom,0.0
Roozersmom,POTUS,0.0
Roozersmom,VP,0.0
POTUS,POTUS,0.0
POTUS,VP,0.0
POTUS,VP,0.0
