user_a,user_b,log_retweet
AOC,ethantchandler,0.0
ethantchandler,jetsetbart,0.0
AOC,jetsetbart,0.0
AOC,AOC,1.9459101490553132
AOC,Jillie_Alexis,5.093750200806762
AOC,AOC,0.0
AOC,TheSteveTheCat,1.0986122886681098
TheSteveTheCat,firedup79,1.0986122886681098
TheSteveTheCat,Bing7789,1.0986122886681098
TheSteveTheCat,Boschii,1.0986122886681098
TheSteveTheCat,mrspc48,1.0986122886681098
TheSteveTheCat,DianeToucan,1.0986122886681098
TheSteveTheCat,MrTamhas,1.0986122886681098
TheSteveTheCat,pithypacky,1.0986122886681098
TheSteveTheCat,Utleyjacobite,1.0986122886681098
TheSteveTheCat,RabbiJill,1.0986122886681098
TheSteveTheCat,emigre80,1.0986122886681098
AOC,firedup79,1.0986122886681098
firedup79,Bing7789,1.0986122886681098
firedup79,Boschii,1.0986122886681098
firedup79,mrspc48,1.0986122886681098
firedup79,DianeToucan,1.0986122886681098
firedup79,MrTamhas,1.0986122886681098
firedup79,pithypacky,1.0986122886681098
firedup79,Utleyjacobite,1.0986122886681098
firedup79,RabbiJill,1.0986122886681098
firedup79,emigre80,1.0986122886681098
AOC,Bing7789,1.0986122886681098
Bing7789,Boschii,1.0986122886681098
Bing7789,mrspc48,1.0986122886681098
Bing7789,DianeToucan,1.0986122886681098
Bing7789,MrTamhas,1.0986122886681098
Bing7789,pithypacky,1.0986122886681098
Bing7789,Utleyjacobite,1.0986122886681098
Bing7789,RabbiJill,1.0986122886681098
Bing7789,emigre80,1.0986122886681098
AOC,Boschii,1.0986122886681098
Boschii,mrspc48,1.0986122886681098
Boschii,DianeToucan,1.0986122886681098
Boschii,MrTamhas,1.0986122886681098
Boschii,pithypacky,1.0986122886681098
Boschii,Utleyjacobite,1.0986122886681098
Boschii,RabbiJill,1.0986122886681098
Boschii,emigre80,1.0986122886681098
AOC,mrspc48,1.0986122886681098
mrspc48,DianeToucan,1.0986122886681098
mrspc48,MrTamhas,1.0986122886681098
mrspc48,pithypacky,1.0986122886681098
mrspc48,Utleyjacobite,1.0986122886681098
mrspc48,RabbiJill,1.0986122886681098
mrspc48,emigre80,1.0986122886681098
AOC,DianeToucan,1.0986122886681098
DianeToucan,MrTamhas,1.0986122886681098
DianeToucan,pithypacky,1.0986122886681098
DianeToucan,Utleyjacobite,1.0986122886681098
DianeToucan,RabbiJill,1.0986122886681098
DianeToucan,emigre80,1.0986122886681098
AOC,MrTamhas,1.0986122886681098
MrTamhas,pithypacky,1.0986122886681098
MrTamhas,Utleyjacobite,1.0986122886681098
MrTamhas,RabbiJill,1.0986122886681098
MrTamhas,emigre80,1.0986122886681098
AOC,pithypacky,1.0986122886681098
pithypacky,Utleyjacobite,1.0986122886681098
pithypacky,RabbiJill,1.0986122886681098
pithypacky,emigre80,1.0986122886681098
AOC,Utleyjacobite,1.0986122886681098
Utleyjacobite,RabbiJill,1.0986122886681098
Utleyjacobite,emigre80,1.0986122886681098
AOC,RabbiJill,1.0986122886681098
RabbiJill,emigre80,1.0986122886681098
AOC,emigre80,1.0986122886681098
AOC,aseitzwald,2.6390573296152584
aseitzwald,AOC,2.6390573296152584
AOC,AOC,2.6390573296152584
AOC,RickyRebelRocks,3.5263605246161616
RickyRebelRocks,AOC,3.5263605246161616
RickyRebelRocks,idinamenzel,3.5263605246161616
AOC,AOC,3.5263605246161616
AOC,idinamenzel,3.5263605246161616
AOC,idinamenzel,3.5263605246161616
AOC,atrupar,0.0
AOC,POTUS,0.0
POTUS,VP,0.0
POTUS,TeamPelosi,0.0
POTUS,SpeakerPelosi,0.0
POTUS,SenSchumer,0.0
POTUS,amyklobuchar,0.0
POTUS,CongressmanRaja,0.0
POTUS,AOC,0.0
POTUS,RepJerryNadler,0.0
POTUS,RashidaTlaib,0.0
AOC,VP,0.0
VP,TeamPelosi,0.0
VP,SpeakerPelosi,0.0
VP,SenSchumer,0.0
VP,amyklobuchar,0.0
VP,CongressmanRaja,0.0
VP,AOC,0.0
VP,RepJerryNadler,0.0
VP,RashidaTlaib,0.0
AOC,TeamPelosi,0.0
TeamPelosi,SpeakerPelosi,0.0
TeamPelosi,SenSchumer,0.0
TeamPelosi,amyklobuchar,0.0
TeamPelosi,CongressmanRaja,0.0
TeamPelosi,AOC,0.0
TeamPelosi,RepJerryNadler,0.0
TeamPelosi,RashidaTlaib,0.0
AOC,SpeakerPelosi,0.0
SpeakerPelosi,SenSchumer,0.0
